day,start_time,end_time,focal,partner,partner_avoid? (Y/N),avoid_success? (Y/N),male_abort? (Y/N),behaviour,notes
1,8:03:39 AM,,,,NA,NA,NA,TRIAL START,
1,8:04:10 AM,,",2","9,",y,y,NA,mount,
1,8:04:23 AM,,",3","9,",n,NA,y,mount,
1,8:05:57 AM,,",4","8,",n,NA,n,insemination,checked footage and validated
1,8:06:59 AM,,",5","1,",y,y,NA,mount,
1,8:07:00 AM,,",2","1,",n,NA,n,insemination,checked footage and validated
1,8:07:00 AM,,",3","9,",n,NA,n,insemination,checked footage and validated
1,8:07:00 AM,,",8","4,",y,n,n,insemination,checked footage and validated
1,8:10:01 AM,,",5","1,",n,NA,n,insemination,checked footage and validated
1,8:10:12 AM,,",2","9,",n,NA,y,mount,checked footage and validated
1,8:10:27 AM,8:11:00 AM,",7","4,",y,n,n,insemination,checked footage and validated
1,8:11:12 AM,,",2","9,",y,n,y,mount,
1,unsure,,",3","1,",y,y,NA,mount,added from footage
1,8:12:32 AM,,",3","1,",n,NA,y,mount,
1,8:12:53 AM,,",4","4,",n,NA,y,mount,
1,8:13:13 AM,,",2","0,",y,NA,y,mount,
1,8:14:23 AM,,",2","7,",y,y,NA,mount,
1,8:15:31 AM,8:16:57 AM,",9","9,",n,NA,n,insemination,
1,8:15:38 AM,,",3","1,",y,y,NA,mount,
1,8:16:18 AM,8:16:43 AM,",7","7,",n,NA,n,insemination,
1,8:18:49 AM,,",9","7,",n,NA,y,mount,weird - not in position
1,8:19:41 AM,,",3","1,",n,NA,y,mount,
1,8:22:15 AM,,",7","0,",Y,Y,NA,mount,
1,8:24:25 AM,,",2","1,",N,NA,Y,mount,
1,8:25:28 AM,,",3","9,",Y,Y,NA,mount,
1,8:28:35 AM,,",2","0,",n,NA,y,mount,
1,8:29:15 AM,,",2","9,",n,NA,y,mount,
1,8:30:27 AM,,",2","1,",n,NA,y,mount,
1,8:32:36 AM,8:33:23 AM,",5","9,",n,NA,n,insemination,
1,8:36:19 AM,8:36:48 AM,",7","0,",n,NA,n,insemination,
1,8:36:37 AM,,",9","7,",y,y,NA,mount,
1,8:37:10 AM,,",3","9,",y,y,NA,mount,
1,8:39:35 AM,,",2","1,",y,y,NA,mount,
1,8:39:42 AM,,",3","1,",y,y,NA,mount,
1,8:40:13 AM,,",0","0,",y,y,NA,mount,
1,8:42:46 AM,,",0","1,",y,y,NA,mount,
1,8:43:25 AM,,",0","1,",y,y,NA,mount,
1,8:44:14 AM,,",7","9,",y,NA,y,mount,
1,8:44:57 AM,,",9","9,",y,y,NA,mount,
1,8:47:06 AM,,",4","0,",y,y,NA,mount,
1,8:48:03 AM,,",4","1,",n,NA,y,mount,
1,8:53:06 AM,,",2","1,",n,NA,y,mount,
1,8:53:17 AM,,",3","7,",y,y,NA,mount,
1,8:55:01 AM,,",2","1,",n,NA,y,mount,
1,9:01:18 AM,,",2","0,",n,NA,y,mount,
1,9:01:38 AM,9:02:01 AM,",2","7,",n,NA,n,insemination,
1,9:03:28 AM,,",2","0,",y,y,NA,mount,
1,9:07:11 AM,,",3","1,",n,NA,y,mount,
1,9:27:28 AM,,",9","7,",n,NA,y,mount,
1,9:31:36 AM,,",8","4,",y,y,NA,mount,
1,9:35:05 AM,,",9","5,",y,y,NA,mount,
1,9:37:33 AM,,",4","5,",n,NA,y,mount,
1,9:38:44 AM,9:40:55 AM,",3","5,",n,NA,n,insemination,
1,9:39:50 AM,,",9","9,",n,NA,y,mount,
1,9:43:04 AM,,",2","5,",n,NA,y,mount,
1,9:43:32 AM,,",2","5,",y,y,NA,mount,
1,9:44:57 AM,9:46:07 AM,",9","9,",n,NA,n,insemination,"odd, they have beem on top of each other for a long time, potentially getting in and out of position, I believe this was insemination though"
1,10:00:57 AM,10:02:38 AM,",0","4,",n,NA,n,insemination,Weird position but I think insemination
1,10:16:59 AM,,",0","4,",n,NA,y,mount,
1,10:39:08 AM,,",3","9,",y,y,NA,mount,
1,12:16:00 PM,12:16:22 PM,",0","0,",n,NA,n,insemination,
1,1:15:33 PM,,",9","0,",y,y,NA,mount,
1,1:16:12 PM,,",2","0,",y,y,NA,mount,
1,1:17:58 PM,,",9","0,",y,NA,y,mount,
1,1:20:30 PM,,",3","7,",y,y,NA,mount,
1,1:38:30 PM,,",5","1,",n,NA,n,insemination,
1,1:43:21 PM,,",3","1,",y,NA,y,mount,
1,1:44:58 PM,,",3","1,",y,y,NA,mount,
1,1:45:28 PM,1:46:14 PM,",2","1,",y,NA,n,insemination,
1,1:51:12 PM,,",3","1,",n,NA,y,mount,
1,2:19:40 PM,2:20:15 PM,",0","0,",y,NA,n,insemination,
1,2:20:03 PM,2:20:30 PM,",2","7,",n,NA,n,insemination,
1,2:26:53 PM,,",7","4,",y,NA,y,mount,
1,2:33:22 PM,,",0","9,",y,NA,y,mount,
1,2:54:23 PM,2:55:01 PM,",4","9,",y,NA,n,insemination,
1,3:35:52 PM,,",0","7,",y,NA,y,mount,
1,3:43:50 PM,3:44:54 PM,",0","9,",y,NA,n,insemination,
1,3:45:59 PM,,",0","9,",y,y,NA,mount,weird
2,8:17:27 AM,,",2","5,",n,NA,y,mount,
2,8:32:12 AM,,",2","5,",n,NA,y,mount,
2,8:32:33 AM,,",2","4,",y,y,NA,mount,
2,9:29:44 AM,,",5","0,",y,y,NA,mount,
2,9:38:35 AM,,",0","0,",y,y,NA,mount,
2,9:39:51 AM,,",7","7,",n,NA,y,mount,unsure
2,9:46:08 AM,,",2","6,",n,NA,y,mount,
2,9:52:13 AM,,",2","6,",n,NA,y,mount,
2,10:25:25 AM,,",2","6,",n,NA,y,mount,
2,10:25:57 AM,10:26:15 AM,",2","5,",y,n,n,insemination,not sure if long enough to be insem
2,10:34:08 AM,,",2","5,",y,n,y,mount,
2,10:38:06 AM,,",7","1,",y,y,NA,mount,
2,10:51:57 AM,,",2","1,",n,NA,y,mount,
2,11:13:40 AM,,",7","7,",n,NA,y,mount,
2,11:29:46 AM,,",2","6,",y,y,NA,mount,
2,11:38:44 AM,,",2","6,",y,n,y,mount,
2,11:49:55 AM,,",0","0,",y,y,NA,mount,
2,11:52:02 AM,11:53:00 AM,",0","0,",y,n,n,insemination,
2,12:01:03 PM,,",3","0,",n,NA,y,mount,
2,12:01:50 PM,,",3","5,",y,n,y,mount,
2,12:03:29 PM,,",3","7,",n,NA,y,mount,
2,12:04:53 PM,,",3","7,",n,NA,y,mount,
2,12:05:00 PM,,",3","5,",n,NA,y,mount,
2,12:05:49 PM,12:10:05 PM,",5","4,",y,n,n,insemination,
2,12:06:53 PM,,",3","5,",y,y,NA,mount,
2,12:08:12 PM,,",3","0,",n,NA,y,mount,
2,12:08:56 PM,,",3","0,",n,NA,y,mount,
2,12:09:39 PM,,",3","9,",n,NA,y,mount,
2,12:10:01 PM,,",3","0,",y,n,y,mount,
2,12:10:21 PM,,",3","9,",n,NA,y,mount,
2,12:12:38 PM,,",2","1,",n,NA,y,mount,
2,12:13:12 PM,,",3","5,",y,n,y,mount,
2,12:15:34 PM,,",3","9,",y,y,NA,mount,
2,12:16:04 PM,,",3","0,",y,n,y,mount,
2,12:16:05 PM,,",3","4,",y,y,NA,mount,
2,12:16:26 PM,,",3","0,",y,y,NA,mount,
2,12:17:18 PM,,",3","9,",y,y,NA,mount,
2,12:18:10 PM,,",3","9,",n,NA,y,mount,
2,12:19:32 PM,,",3","0,",y,n,y,mount,
2,12:20:19 PM,,",5","5,",n,NA,y,mount,
2,12:20:39 PM,,",3","9,",y,y,NA,mount,
2,12:22:00 PM,,",3","5,",y,y,NA,mount,
2,12:22:25 PM,,",3","1,",y,y,NA,mount,
2,12:22:55 PM,,",3","4,",y,n,y,mount,
2,12:23:21 PM,,",3","1,",n,NA,y,mount,
2,12:23:36 PM,,",3","5,",n,NA,y,mount,
2,12:25:20 PM,,",3","4,",n,NA,y,mount,
2,12:25:36 PM,,",3","5,",y,y,NA,mount,
2,12:25:53 PM,,",3","0,",y,y,NA,mount,
2,12:26:26 PM,,",3","4,",n,NA,y,mount,
2,12:27:23 PM,12:28:26 PM,",5","5,",n,NA,n,insemination,
2,12:27:49 PM,,",3","1,",n,NA,y,mount,
2,12:28:41 PM,,",7","5,",y,n,y,mount,
2,12:32:50 PM,,",3","1,",y,n,y,mount,
2,12:33:19 PM,,",3","5,",y,y,NA,mount,
2,12:33:48 PM,,",3","0,",n,NA,y,mount,
2,12:33:49 PM,,",3","0,",n,NA,y,mount,
2,12:33:53 PM,,",3","7,",n,NA,y,mount,
2,12:34:27 PM,,",3","0,",y,n,y,mount,
2,12:35:53 PM,,",3","5,",n,NA,y,mount,
2,12:36:22 PM,,",3","0,",n,NA,y,mount,
2,12:36:39 PM,12:37:38 PM,",0","5,",y,n,n,insemination,
2,12:37:36 PM,,",3","1,",n,NA,y,mount,
2,12:37:54 PM,,",3","9,",n,NA,y,mount,
2,12:38:16 PM,,",8","5,",y,y,NA,mount,
2,12:38:58 PM,,",4","5,",y,y,NA,mount,
2,12:38:58 PM,,",0","5,",n,NA,y,mount,
2,12:38:58 PM,,",8","5,",y,n,n,insemination,
2,12:39:32 PM,12:39:56 PM,",9","5,",n,NA,n,insemination,
2,12:41:17 PM,,",3","9,",y,y,NA,mount,
2,12:41:36 PM,,",3","5,",y,y,NA,mount,
2,12:42:18 PM,,",3","7,",y,y,NA,mount,
2,12:42:49 PM,12:43:19 PM,",3","1,",n,NA,n,insemination,
2,12:44:02 PM,,",5","7,",n,NA,y,mount,
2,12:45:20 PM,,",3","7,",n,NA,y,mount,
2,12:45:49 PM,,",3","9,",y,y,NA,mount,
2,12:48:29 PM,,",3","1,",y,y,NA,mount,
2,12:49:36 PM,,",3","0,",n,NA,y,mount,
2,12:49:53 PM,,",3","5,",n,NA,y,mount,
2,12:51:00 PM,,",3","1,",y,n,y,mount,
2,12:51:27 PM,,",3","9,",y,n,y,mount,
2,12:51:59 PM,,",3","1,",y,n,y,mount,
2,12:52:55 PM,,",3","5,",y,y,NA,mount,
2,12:55:13 PM,,",3","5,",n,NA,y,mount,
2,1:03:15 PM,,",3","7,",y,y,NA,mount,
2,1:07:06 PM,,",3","5,",y,y,NA,mount,
2,1:07:50 PM,,",3","9,",n,NA,y,mount,
2,1:09:32 PM,,",5","8,",y,y,NA,mount,
2,1:11:07 PM,,",5","8,",y,y,NA,mount,
2,1:11:30 PM,,",3","1,",y,n,y,mount,
2,1:12:28 PM,,",3","5,",y,y,NA,mount,
2,1:13:41 PM,,",3","5,",n,NA,y,mount,
2,1:16:22 PM,,",3","7,",y,y,NA,mount,
2,1:17:14 PM,,",3","5,",y,n,y,mount,
2,1:17:50 PM,,",3","9,",y,y,NA,mount,
2,1:19:11 PM,,",3","5,",y,n,y,mount,
2,1:20:53 PM,,",3","9,",y,y,NA,mount,
2,1:22:19 PM,,",4","5,",y,y,NA,mount,
2,1:23:39 PM,,",3","4,",y,y,NA,mount,
2,1:25:08 PM,,",9","5,",y,n,y,mount,
2,1:25:32 PM,1:26:07 PM,",0","5,",n,NA,n,insemination,
2,1:27:00 PM,,",0","5,",y,y,NA,mount,
2,1:27:16 PM,,",0","5,",y,n,y,mount,
2,1:27:54 PM,,",3","7,",y,y,NA,mount,
2,1:30:12 PM,,",3","0,",n,NA,y,mount,
2,1:31:29 PM,1:32:38 PM,",3","6,",y,n,n,insemination,
2,1:34:46 PM,,",3","0,",n,NA,y,mount,
2,1:39:37 PM,,",0","0,",n,NA,y,mount,
2,1:41:02 PM,,",4","0,",n,NA,y,mount,
2,1:41:36 PM,1:42:28 PM,",8","8,",y,n,n,insemination,
2,1:42:22 PM,,",9","0,",n,NA,y,mount,
2,1:43:41 PM,,",3","7,",n,NA,y,mount,
2,1:45:19 PM,,",8","0,",n,NA,y,mount,
2,1:47:10 PM,,",3","1,",n,NA,y,mount,
2,1:51:02 PM,,",3","6,",y,n,y,mount,
2,1:51:29 PM,,",3","4,","y,",n,y,mount,
2,1:51:50 PM,,",5","7,",n,NA,y,mount,
2,1:52:07 PM,,",7","7,",y,y,NA,mount,
2,1:54:01 PM,,",3","0,",y,n,y,mount,
2,2:03:51 PM,,",6","0,",n,NA,y,mount,
2,2:07:23 PM,,",3","9,",n,NA,y,mount,
2,2:14:14 PM,,",3","6,",y,y,NA,mount,
2,2:15:45 PM,,",3","6,",y,y,NA,mount,
2,2:25:22 PM,,",3","9,",n,NA,y,mount,
2,2:29:44 PM,,",3","9,",n,NA,y,mount,
2,2:30:16 PM,,",3","1,",y,y,NA,mount,
2,2:30:43 PM,,",7","6,",y,y,NA,mount,
2,2:31:39 PM,,",3","1,",n,NA,y,mount,
2,2:31:55 PM,,",5","7,",n,NA,y,mount,
2,2:36:53 PM,,",3","6,",n,NA,y,mount,
2,2:38:10 PM,,",3","6,",y,y,NA,mount,
2,2:38:21 PM,,",0","6,",y,y,NA,mount,
2,2:38:54 PM,,",0","1,",n,NA,y,mount,
2,2:40:08 PM,2:40:57 PM,",5","4,",n,NA,n,insemination,
2,2:41:13 PM,,",3","4,",n,NA,y,mount,
2,2:42:50 PM,,",3","9,",y,n,y,mount,
2,2:45:05 PM,,",2","0,",n,NA,y,mount,
2,3:11:37 PM,,",3","9,",y,n,y,mount,
2,3:12:12 PM,,",2","1,",n,NA,y,mount,
2,3:13:10 PM,,",3","9,",n,NA,y,mount,
2,3:15:13 PM,,",5","9,",y,y,NA,mount,
2,3:16:28 PM,,",3","9,",y,y,NA,mount,
2,3:16:49 PM,,",3","9,",n,NA,y,mount,
2,3:17:56 PM,,",3","0,",n,NA,y,mount,
2,3:19:33 PM,,",3","4,",n,NA,y,mount,
2,3:19:52 PM,,",3","0,",n,NA,y,mount,
2,3:23:16 PM,,",3","7,",n,NA,y,mount,
2,3:26:02 PM,,",3","7,",n,NA,y,mount,
2,3:31:06 PM,,",3","4,",n,NA,y,mount,
2,3:34:21 PM,,",3","9,",n,NA,y,mount,
2,3:40:56 PM,,",5","9,",n,NA,y,mount,
